data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,label
340,323,301,302,280,262,232,230,229,234,243,276,311,361,443,528,629,799,956,1198,1431,1650,1979,2245,2524,2937,3283,3657,4201,4654,5261,5735,6209,6880,7394,7902,8592,9101,9783,10271,10782,11452,11945,12425,13078,13570,14063,14724,15223,15904,16408,16910,17557,18039,18508,19143,19620,20247,20718,21179,21798,22260,22730,23360,23837,24321,24981,25480,26144,26640,27141,27825,28343,28862,29567,30100,30835,31384,31946,32686,33248,33800,34529,35079,35629,36350,36877,37578,38095,38595,39260,39747,40229,40876,41345,41951,42379,42804,43343,43753,44127,44627,44980,45310,45746,46047,46413,46681,46933,47259,47474,47679,47934,48109,48312,48440,48551,48683,48765,48825,48864,48877,48873,48828,48780,48688,48578,48450,48247,48049,47839,47513,47246,46807,46442,46060,45476,44993,44499,43785,43203,42572,41682,40982,39991,39187,38344,37168,36237,35259,33898,32832,31354,30195,29002,27373,26111,24827,23082,21759,19980,18641,17299,15511,14177,12849,11093,9793,8527,7074,6136,5037,4322,3686,2960,2490,2083,1624,1330,974,751,559,343,241,139,64,24,18,14,18,14,25,24,34,45,36,23,20,28,26,0
333,323,303,303,300,285,271,261,248,248,263,297,335,382,467,551,652,819,977,1232,1448,1682,2015,2279,2570,2997,3357,3745,4299,4736,5357,5841,6333,7012,7537,8047,8739,9257,9926,10458,10955,11603,12103,12604,13248,13733,14226,14914,15410,16085,16605,17102,17748,18237,18714,19360,19828,20441,20900,21353,21968,22425,22886,23532,24025,24507,25161,25654,26323,26814,27314,28011,28532,29069,29781,30325,31051,31602,32154,32902,33456,34033,34812,35350,35901,36632,37167,37874,38400,38926,39602,40102,40596,41229,41693,42294,42736,43158,43718,44114,44510,44983,45330,45657,46070,46365,46736,46994,47235,47534,47745,47938,48169,48323,48495,48612,48717,48820,48880,48920,48946,48946,48928,48867,48805,48683,48559,48416,48194,47998,47771,47431,47132,46679,46319,45911,45305,44824,44296,43544,42966,42337,41431,40715,39693,38889,38061,36871,35926,34936,33574,32510,31005,29850,28669,27027,25781,24520,22822,21527,19799,18510,17206,15472,14168,12862,11121,9834,8565,7116,6173,5084,4375,3741,3017,2527,2105,1648,1343,1001,784,580,363,239,143,75,37,32,31,24,15,14,11,23,12,17,24,14,16,12,0
404,402,391,377,362,356,326,316,319,319,338,354,377,408,471,532,605,742,874,1104,1316,1557,1911,2197,2495,2926,3271,3643,4177,4611,5221,5699,6180,6840,7346,7859,8550,9087,9788,10309,10813,11496,11977,12478,13122,13609,14088,14740,15252,15909,16414,16933,17594,18082,18581,19220,19677,20263,20703,21174,21737,22172,22617,23203,23654,24112,24762,25236,25899,26389,26887,27544,28059,28571,29275,29812,30543,31098,31635,32366,32931,33489,34230,34789,35349,36081,36643,37356,37908,38431,39111,39632,40126,40786,41260,41895,42347,42780,43367,43784,44175,44668,45027,45359,45791,46089,46451,46705,46952,47253,47447,47638,47865,48019,48190,48302,48401,48501,48555,48601,48633,48630,48614,48561,48502,48392,48279,48135,47914,47723,47499,47156,46863,46424,46058,45679,45104,44644,44154,43417,42831,42216,41319,40632,39627,38840,38011,36809,35877,34902,33533,32481,30996,29841,28659,27029,25769,24499,22777,21473,19730,18401,17075,15303,13980,12667,10928,9636,8389,6960,6036,4959,4262,3638,2927,2443,2030,1568,1273,924,700,510,304,177,90,12,0,0,0,1,16,8,19,26,27,17,36,37,29,26,0
442,423,421,393,378,361,348,341,335,339,344,370,397,433,502,573,645,790,910,1118,1309,1529,1856,2130,2440,2857,3206,3588,4165,4602,5232,5729,6217,6896,7406,7927,8652,9171,9858,10388,10890,11559,12069,12557,13213,13691,14167,14820,15310,15991,16486,16993,17655,18150,18635,19260,19723,20333,20781,21232,21827,22271,22717,23325,23790,24269,24914,25408,26074,26578,27093,27794,28318,28852,29597,30170,30927,31509,32094,32861,33419,34005,34765,35335,35894,36642,37223,37958,38504,39043,39733,40240,40748,41409,41886,42491,42931,43367,43922,44317,44713,45200,45546,45868,46271,46554,46907,47161,47388,47669,47873,48054,48280,48432,48598,48704,48798,48906,48952,48981,49006,48997,48970,48914,48861,48734,48630,48488,48273,48061,47838,47476,47181,46754,46408,46002,45401,44921,44406,43679,43083,42475,41565,40846,39831,39023,38172,36973,36034,35050,33683,32606,31107,29941,28748,27114,25858,24585,22863,21564,19818,18499,17178,15414,14082,12754,10990,9665,8414,6984,6056,4973,4280,3665,2943,2473,2063,1618,1317,975,743,545,333,202,120,35,13,3,2,6,17,14,25,32,23,33,21,20,22,13,0
366,351,346,347,327,339,314,306,294,311,321,346,373,399,470,522,603,714,829,1033,1215,1454,1775,2046,2332,2740,3073,3447,3986,4417,5035,5514,6009,6682,7199,7723,8427,8955,9659,10180,10689,11365,11866,12357,13009,13498,13980,14628,15120,15804,16322,16842,17536,18055,18564,19207,19685,20305,20755,21209,21789,22245,22664,23252,23700,24153,24795,25292,25919,26400,26901,27555,28063,28585,29306,29840,30564,31113,31671,32417,32983,33552,34310,34876,35444,36198,36757,37494,38037,38576,39283,39797,40301,40956,41427,42055,42495,42934,43496,43899,44306,44781,45125,45478,45895,46168,46516,46769,46992,47258,47450,47618,47841,47979,48139,48246,48337,48427,48483,48515,48554,48548,48524,48463,48405,48293,48178,48047,47831,47642,47424,47086,46801,46367,46013,45634,45057,44586,44085,43355,42771,42159,41276,40569,39569,38778,37941,36785,35875,34926,33592,32542,31085,29933,28749,27128,25876,24603,22878,21568,19799,18463,17130,15370,14045,12738,10989,9708,8455,7036,6103,5026,4319,3692,2951,2476,2050,1583,1287,937,713,523,312,191,99,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,303,296,277,263,253,245,241,238,246,267,306,355,418,524,618,748,943,1133,1404,1633,1880,2231,2519,2837,3288,3655,4084,4654,5118,5737,6230,6717,7389,7914,8431,9130,9651,10336,10844,11347,12009,12507,12991,13639,14126,14612,15274,15784,16465,16983,17493,18165,18661,19147,19786,20252,20864,21315,21761,22376,22825,23286,23890,24360,24836,25481,25983,26633,27117,27603,28265,28772,29292,30027,30559,31250,31807,32338,33069,33632,34171,34912,35437,35973,36685,37206,37892,38395,38894,39548,40026,40493,41100,41549,42150,42566,42983,43521,43898,44274,44757,45097,45425,45830,46125,46487,46745,46992,47303,47516,47715,47960,48115,48291,48409,48534,48652,48716,48782,48805,48816,48801,48754,48696,48578,48462,48330,48095,47887,47649,47298,46987,46530,46150,45734,45126,44636,44105,43358,42752,42114,41210,40489,39468,38656,37801,36614,35678,34698,33330,32262,30779,29626,28445,26818,25574,24313,22632,21365,19654,18366,17083,15352,14066,12754,11038,9753,8486,7039,6125,5041,4342,3723,2986,2507,2090,1621,1321,976,767,565,346,224,120,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,329,316,300,289,278,281,283,297,315,327,362,392,434,512,582,666,799,944,1163,1374,1605,1970,2243,2536,2973,3311,3678,4228,4664,5286,5764,6242,6903,7403,7918,8614,9126,9813,10320,10813,11475,11968,12458,13106,13601,14082,14738,15228,15891,16396,16893,17544,18021,18487,19091,19541,20149,20583,21018,21585,22012,22445,23053,23510,24010,24654,25147,25841,26347,26863,27566,28110,28669,29420,29995,30773,31366,31943,32715,33305,33893,34682,35270,35852,36619,37188,37924,38483,39024,39730,40243,40742,41400,41872,42486,42925,43362,43922,44316,44695,45171,45509,45827,46247,46550,46898,47149,47372,47673,47863,48038,48252,48389,48550,48665,48754,48863,48913,48940,48958,48963,48942,48907,48829,48718,48611,48475,48257,48071,47843,47522,47218,46775,46414,46013,45436,44955,44446,43719,43120,42492,41614,40900,39903,39100,38258,37074,36131,35155,33792,32722,31239,30087,28904,27286,26033,24768,23060,21741,19977,18642,17311,15540,14209,12873,11110,9809,8548,7101,6165,5080,4364,3732,2983,2513,2086,1605,1302,951,728,534,314,189,94,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,321,304,286,272,258,244,236,235,239,247,276,311,354,435,517,617,783,939,1189,1406,1643,1983,2252,2554,2984,3339,3729,4275,4711,5332,5803,6280,6958,7465,7991,8698,9226,9933,10437,10935,11597,12105,12590,13234,13726,14207,14868,15380,16076,16574,17077,17739,18229,18739,19356,19820,20435,20886,21338,21933,22384,22829,23420,23874,24347,24984,25453,26097,26579,27065,27719,28226,28742,29462,29997,30717,31250,31813,32540,33101,33665,34397,34970,35530,36268,36806,37532,38055,38574,39263,39784,40265,40900,41368,41977,42422,42848,43395,43793,44169,44651,45007,45342,45758,46055,46430,46693,46940,47238,47444,47641,47877,48037,48213,48333,48437,48549,48615,48666,48702,48704,48703,48674,48630,48525,48418,48271,48051,47856,47636,47312,47017,46598,46240,45842,45257,44791,44289,43588,42996,42377,41479,40758,39795,39008,38162,36997,36063,35087,33726,32665,31190,30042,28859,27231,25982,24705,22974,21661,19896,18586,17253,15471,14141,12814,11063,9759,8503,7061,6140,5045,4333,3711,2973,2483,2071,1599,1310,966,737,550,332,207,140,47,37,38,45,39,34,30,29,19,17,11,3,3,0,0,0
381,373,370,354,344,345,333,330,327,329,355,382,419,468,534,618,699,844,976,1206,1413,1650,2012,2300,2600,3037,3401,3788,4363,4810,5433,5913,6400,7076,7589,8115,8807,9328,10017,10542,11042,11725,12216,12712,13381,13870,14356,15020,15516,16202,16721,17237,17927,18434,18933,19595,20082,20733,21189,21651,22259,22712,23165,23782,24248,24731,25381,25874,26542,27045,27558,28242,28766,29302,30027,30578,31319,31883,32446,33199,33770,34342,35111,35679,36246,36987,37537,38263,38813,39357,40060,40572,41073,41707,42197,42791,43230,43673,44212,44617,44986,45461,45780,46107,46493,46790,47115,47361,47577,47846,48015,48193,48387,48524,48677,48768,48840,48914,48957,48979,48978,48971,48944,48870,48797,48659,48538,48388,48160,47953,47716,47370,47069,46615,46247,45839,45248,44766,44255,43542,42951,42322,41437,40732,39720,38919,38080,36905,35978,35000,33660,32602,31109,29961,28774,27133,25875,24609,22863,21539,20204,18419,17069,15270,13930,12595,10827,9511,8272,6866,5948,4885,4185,3566,2837,2367,1957,1506,1212,869,658,471,267,147,59,0,0,0,4,10,30,20,17,19,28,28,20,17,21,14,0
217,206,198,178,164,151,159,166,171,184,204,227,277,327,415,488,576,730,875,1100,1309,1529,1857,2123,2405,2817,3159,3529,4085,4516,5135,5597,6078,6742,7247,7761,8461,8977,9661,10169,10672,11338,11835,12330,12990,13477,13971,14634,15138,15818,16334,16847,17525,18028,18527,19172,19660,20286,20739,21188,21782,22233,22679,23281,23744,24216,24848,25328,25988,26484,26994,27656,28165,28680,29388,29915,30637,31194,31735,32465,33011,33566,34298,34855,35401,36127,36666,37367,37889,38400,39076,39562,40056,40679,41144,41750,42194,42627,43179,43573,43962,44452,44801,45138,45582,45890,46271,46546,46807,47129,47364,47547,47784,47962,48152,48289,48402,48519,48598,48645,48687,48703,48695,48651,48597,48484,48374,48243,48024,47835,47598,47248,46949,46507,46135,45747,45150,44660,44144,43389,42799,42171,41271,40550,39558,38758,37915,36722,35789,34812,33449,32386,30906,29748,28562,26942,25693,24425,22706,21399,19629,18288,16962,15183,13828,12492,10721,9399,8188,6798,5903,4877,4187,3570,2854,2395,1984,1537,1234,895,671,481,276,160,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,303,290,269,259,244,229,225,237,255,267,301,341,376,463,528,610,756,893,1133,1343,1566,1911,2177,2464,2864,3204,3564,4073,4511,5103,5547,6011,6643,7127,7622,8290,8798,9460,9946,10438,11079,11568,12049,12688,13168,13648,14284,14760,15429,15916,16413,17045,17518,17970,18573,19007,19581,20007,20465,21030,21471,21918,22513,22996,23477,24135,24624,25294,25817,26339,27024,27571,28117,28847,29411,30148,30729,31289,32040,32609,33179,33922,34483,35040,35778,36332,37049,37588,38118,38811,39318,39812,40453,40917,41535,41978,42413,42969,43373,43761,44259,44619,44954,45382,45681,46074,46341,46598,46916,47140,47326,47558,47729,47912,48048,48143,48262,48337,48373,48417,48427,48424,48395,48354,48256,48143,48017,47789,47599,47386,47047,46756,46322,45955,45554,44974,44504,44003,43277,42690,42072,41186,40486,39482,38694,37862,36691,35770,34808,33481,32422,30954,29808,28633,27014,25783,24521,22790,21475,19706,18371,17045,15266,13928,12592,10813,9515,8285,6879,5980,4914,4213,3612,2889,2428,2009,1549,1249,903,681,494,288,166,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,418,402,385,371,359,348,341,340,344,355,381,412,449,518,582,659,803,945,1163,1364,1603,1936,2214,2504,2924,3279,3635,4181,4598,5208,5698,6161,6810,7316,7823,8526,9040,9705,10216,10707,11362,11864,12353,12992,13467,13946,14586,15080,15747,16249,16756,17429,17924,18414,19041,19505,20116,20567,21020,21608,22049,22491,23088,23542,24012,24689,25166,25837,26326,26830,27510,28030,28538,29236,29773,30513,31068,31615,32358,32916,33479,34228,34811,35364,36102,36651,37384,37927,38464,39145,39645,40140,40791,41267,41889,42332,42777,43342,43759,44158,44662,45019,45356,45782,46082,46456,46712,46956,47258,47467,47663,47889,48042,48218,48344,48454,48573,48644,48693,48716,48735,48708,48677,48617,48508,48402,48279,48045,47850,47622,47281,46981,46546,46185,45805,45205,44730,44217,43476,42881,42248,41353,40636,39631,38827,37983,36793,35858,34884,33530,32459,30982,29830,28644,27023,25778,24509,22796,21500,20191,18445,17130,15362,14024,12696,10926,9615,8368,6967,6044,4982,4291,3659,2936,2465,2046,1594,1306,948,728,533,323,204,111,44,24,19,9,8,0,1,0,0,0,0,0,0,0,0,0
550,543,535,551,556,549,548,542,544,566,571,588,618,665,724,802,882,1021,1162,1389,1576,1793,2093,2345,2597,2963,3270,3606,4098,4503,5089,5550,6025,6688,7193,7707,8406,8932,9630,10152,10660,11331,11827,12322,12985,13483,13980,14645,15148,15821,16332,16866,17564,18090,18592,19257,19718,20324,20778,21218,21810,22241,22678,23287,23727,24185,24791,25292,25921,26402,26875,27519,28012,28513,29176,29690,30392,30915,31447,32159,32698,33267,33983,34518,35051,35754,36282,36963,37471,37983,38643,39130,39616,40249,40721,41333,41777,42225,42789,43195,43580,44089,44460,44805,45239,45549,45941,46220,46485,46806,47028,47228,47471,47655,47846,47964,48076,48203,48249,48292,48358,48355,48341,48300,48237,48122,48005,47869,47664,47473,47252,46914,46621,46192,45833,45439,44861,44389,43879,43153,42571,41947,41066,40371,39375,38595,37765,36600,35698,34752,33427,32399,30954,29812,28629,27042,25805,24534,22817,21520,19754,18424,17095,15312,13968,12646,10869,9554,8335,6926,6004,4948,4245,3622,2906,2424,2011,1548,1250,902,675,490,285,164,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
382,359,356,342,330,312,296,286,309,300,313,339,376,409,487,550,637,783,916,1142,1346,1568,1901,2178,2456,2857,3188,3547,4083,4510,5136,5612,6091,6735,7238,7742,8440,8956,9620,10126,10618,11289,11776,12271,12920,13397,13876,14523,15026,15698,16194,16690,17347,17832,18306,18929,19396,20011,20469,20930,21545,22002,22456,23078,23560,24049,24722,25228,25911,26432,26951,27648,28179,28720,29454,30037,30806,31374,31947,32710,33280,33833,34603,35167,35743,36477,37035,37733,38255,38803,39469,39966,40460,41086,41544,42137,42575,43002,43534,43937,44323,44788,45130,45446,45843,46127,46478,46722,46954,47236,47435,47621,47839,47992,48160,48282,48374,48473,48532,48576,48595,48585,48567,48519,48453,48332,48224,48080,47849,47671,47437,47092,46786,46331,45973,45566,44969,44488,43977,43223,42635,41999,41087,40373,39357,38545,37699,36505,35558,34574,33203,32136,30652,29495,28309,26689,25444,24181,22477,21182,19454,18140,16819,15047,13723,12395,10637,9328,8120,6740,5840,4789,4108,3509,2814,2363,1968,1541,1247,913,692,511,319,200,126,56,30,36,32,29,28,31,22,17,14,15,22,24,22,21,0
263,250,239,228,210,210,190,185,187,189,203,237,284,325,408,470,564,713,849,1073,1306,1539,1889,2187,2497,2924,3282,3654,4216,4657,5264,5737,6213,6873,7379,7885,8568,9084,9763,10256,10744,11398,11884,12368,13004,13482,13965,14610,15104,15773,16276,16777,17433,17915,18382,18994,19443,20038,20481,20920,21532,21982,22437,23054,23525,23996,24665,25151,25810,26313,26820,27529,28063,28598,29324,29878,30641,31205,31782,32541,33109,33669,34434,34998,35565,36303,36859,37584,38117,38640,39331,39827,40314,40956,41418,42023,42467,42898,43445,43845,44227,44713,45064,45391,45822,46103,46465,46726,46967,47257,47480,47678,47909,48057,48249,48368,48455,48574,48636,48692,48718,48730,48726,48666,48616,48496,48386,48248,48027,47819,47593,47250,46960,46511,46148,45749,45166,44689,44179,43444,42850,42221,41345,40638,39634,38833,37996,36820,35896,34930,33576,32516,31043,29900,28722,27097,25846,24574,22855,21566,19817,18487,17148,15355,14013,12682,10933,9615,8371,6971,6045,4978,4290,3660,2924,2448,2033,1579,1277,924,711,522,314,206,108,53,17,13,9,4,0,0,0,0,0,0,1,1,0,0,0
331,317,296,287,264,264,264,262,269,268,301,326,361,404,471,545,615,753,890,1130,1324,1551,1888,2175,2472,2902,3254,3640,4185,4625,5250,5736,6220,6879,7377,7888,8575,9087,9759,10270,10767,11418,11921,12413,13051,13543,14035,14696,15188,15873,16380,16867,17538,18018,18485,19137,19578,20170,20603,21037,21601,22045,22460,23034,23479,23934,24554,25026,25668,26148,26640,27302,27812,28335,29044,29592,30327,30889,31450,32210,32780,33354,34126,34699,35270,36024,36588,37328,37880,38442,39171,39700,40220,40882,41374,41988,42454,42906,43485,43881,44269,44774,45116,45470,45889,46197,46585,46840,47093,47372,47588,47754,47978,48123,48305,48408,48503,48594,48650,48691,48714,48716,48693,48633,48565,48438,48324,48186,47949,47740,47522,47168,46862,46415,46050,45658,45057,44584,44064,43340,42739,42120,41236,40510,39511,38712,37856,36673,35753,34762,33405,32341,30844,29703,28508,26882,25636,24376,22687,21396,19694,18382,17078,15308,13992,12676,10932,9625,8378,6955,6033,4958,4257,3638,2909,2436,2023,1564,1268,913,691,494,287,163,70,0,0,0,0,7,19,20,17,21,22,19,17,29,21,17,0
322,312,305,298,296,283,278,266,266,262,279,305,343,386,456,518,604,750,860,1052,1232,1442,1764,2036,2324,2733,3069,3430,3961,4386,4991,5464,5948,6610,7121,7633,8322,8837,9519,10031,10532,11187,11678,12158,12797,13279,13784,14451,14962,15640,16161,16659,17327,17814,18313,18959,19417,20034,20487,20925,21492,21919,22360,22928,23365,23805,24433,24898,25540,26017,26506,27169,27672,28180,28876,29414,30138,30692,31254,32022,32586,33157,33924,34500,35079,35847,36416,37147,37681,38219,38925,39437,39943,40596,41076,41698,42150,42597,43164,43563,43941,44429,44802,45127,45549,45850,46202,46467,46705,46994,47201,47385,47602,47749,47918,48040,48134,48227,48285,48328,48354,48354,48341,48295,48230,48118,48009,47871,47645,47449,47225,46885,46587,46149,45779,45381,44798,44322,43809,43074,42481,41855,40962,40276,39289,38498,37671,36506,35572,34615,33277,32225,30757,29614,28433,26823,25567,24304,22586,21282,19520,18192,16862,15086,13766,12474,10724,9434,8216,6828,5917,4860,4171,3555,2857,2383,1973,1518,1230,887,676,491,302,199,100,24,8,8,0,0,0,0,0,0,0,0,13,23,30,23,0
342,323,324,297,289,271,262,255,255,265,291,319,365,407,487,552,636,789,945,1190,1422,1681,2071,2384,2705,3165,3533,3917,4468,4913,5519,5993,6489,7136,7662,8181,8860,9363,10044,10553,11053,11704,12194,12676,13311,13790,14268,14916,15415,16090,16604,17110,17776,18261,18740,19372,19846,20470,20927,21381,21988,22437,22892,23503,23970,24450,25095,25584,26265,26763,27261,27939,28448,28969,29671,30189,30901,31425,31958,32686,33230,33771,34507,35037,35565,36268,36790,37477,37996,38500,39157,39648,40128,40759,41206,41795,42225,42644,43208,43596,43964,44443,44787,45117,45529,45823,46193,46454,46689,46998,47203,47401,47642,47801,47984,48110,48217,48326,48397,48460,48491,48511,48496,48449,48396,48282,48177,48043,47833,47648,47438,47093,46798,46356,46000,45592,45016,44547,44024,43292,42691,42058,41155,40433,39420,38615,37768,36575,35634,34649,33286,32217,30735,29576,28387,26755,25506,24245,22533,21242,19951,18216,16911,15157,13842,12525,10799,9506,8277,6888,5989,4928,4244,3624,2932,2454,2040,1588,1300,954,730,536,336,207,116,56,36,26,30,20,19,18,13,5,0,0,0,0,0,0,0
361,358,345,328,324,307,289,281,279,279,285,309,344,384,452,519,583,700,828,1002,1164,1375,1675,1919,2212,2599,2920,3268,3779,4196,4785,5249,5726,6386,6884,7394,8081,8594,9280,9792,10291,10946,11438,11920,12569,13050,13528,14163,14647,15299,15795,16286,16923,17396,17863,18458,18891,19467,19895,20332,20906,21333,21755,22340,22759,23206,23844,24335,24983,25468,25968,26628,27146,27685,28404,28960,29712,30275,30846,31648,32224,32816,33581,34172,34752,35513,36077,36838,37386,37922,38628,39138,39648,40303,40783,41408,41856,42289,42853,43252,43642,44117,44480,44816,45220,45519,45888,46143,46384,46681,46894,47103,47333,47494,47681,47805,47898,48016,48075,48134,48172,48189,48170,48137,48093,47989,47880,47754,47554,47355,47138,46795,46508,46072,45712,45320,44737,44273,43764,43035,42448,41826,40938,40226,39224,38430,37591,36410,35481,34512,33159,32100,30632,29484,28301,26679,25427,24169,22444,21150,19836,18091,16757,14995,13681,12367,10644,9353,8136,6774,5873,4832,4153,3544,2857,2388,1983,1530,1237,912,686,500,310,197,107,29,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
370,357,340,336,329,315,292,283,273,276,300,318,333,367,419,477,547,669,782,977,1171,1386,1710,1985,2275,2698,3045,3424,3974,4405,5020,5498,5987,6651,7162,7682,8378,8908,9596,10123,10623,11309,11795,12283,12915,13402,13911,14544,15049,15707,16214,16713,17387,17876,18343,18962,19430,20028,20456,20880,21437,21864,22290,22877,23326,23780,24406,24885,25541,26034,26528,27202,27717,28249,28969,29515,30255,30821,31386,32146,32721,33294,34064,34664,35245,36023,36582,37321,37868,38381,39072,39578,40070,40712,41186,41794,42229,42655,43205,43608,43995,44481,44838,45174,45572,45869,46235,46500,46734,47033,47246,47435,47663,47822,48001,48124,48228,48338,48403,48446,48490,48497,48484,48439,48397,48282,48172,48042,47818,47623,47401,47060,46768,46331,45974,45573,44991,44547,44032,43293,42700,42078,41187,40489,39484,38699,37865,36704,35771,34810,33460,32402,30928,29784,28610,26985,25729,24452,22723,21405,20074,18290,16943,15146,13794,12449,10666,9350,8140,6753,5852,4799,4112,3496,2780,2316,1914,1466,1171,834,614,447,257,157,82,31,16,12,13,15,19,24,27,22,24,23,26,25,25,39,0
416,403,386,368,358,343,329,326,319,320,332,353,386,425,491,554,640,782,905,1113,1309,1528,1855,2124,2415,2831,3164,3531,4092,4514,5144,5619,6091,6757,7265,7768,8451,8970,9642,10140,10639,11305,11790,12276,12917,13393,13876,14510,14998,15658,16160,16662,17326,17812,18290,18900,19347,19927,20372,20806,21367,21787,22219,22797,23245,23705,24343,24844,25508,26004,26513,27205,27721,28252,28967,29514,30255,30837,31397,32152,32714,33276,34025,34581,35131,35869,36400,37113,37644,38173,38844,39339,39828,40457,40916,41526,41959,42383,42933,43329,43707,44187,44534,44857,45268,45558,45915,46166,46399,46688,46903,47094,47321,47469,47654,47779,47895,48008,48074,48127,48159,48158,48161,48125,48071,47971,47885,47746,47544,47366,47135,46799,46507,46087,45728,45336,44750,44289,43779,43066,42493,41874,40998,40300,39308,38522,37696,36542,35622,34668,33342,32291,30846,29715,28542,26947,25706,24440,22724,21412,19639,18305,16963,15175,13826,12485,10728,9411,8202,6812,5911,4855,4178,3558,2834,2374,1983,1525,1230,895,669,483,289,174,109,33,20,10,6,2,2,0,0,0,0,0,0,0,0,0,0
370,357,344,327,330,317,295,287,287,280,292,326,355,397,486,569,662,830,981,1251,1472,1730,2095,2378,2681,3090,3440,3828,4361,4780,5367,5831,6307,6956,7458,7973,8642,9145,9812,10312,10806,11453,11937,12416,13046,13523,13998,14644,15135,15804,16307,16810,17458,17933,18402,19021,19475,20073,20508,20951,21534,21971,22412,23041,23517,24000,24650,25136,25776,26253,26743,27419,27929,28432,29122,29668,30421,30944,31483,32212,32763,33324,34068,34619,35169,35884,36420,37154,37681,38205,38883,39384,39877,40523,40993,41606,42050,42490,43056,43466,43858,44365,44728,45082,45512,45821,46201,46466,46727,47046,47271,47475,47724,47897,48096,48222,48335,48465,48546,48594,48642,48662,48648,48616,48557,48462,48358,48223,48008,47814,47607,47259,46961,46536,46173,45770,45175,44696,44183,43447,42858,42238,41344,40631,39620,38832,38003,36837,35911,34951,33610,32565,31100,29957,28786,27172,25924,24660,22931,21619,19861,18534,17204,15418,14075,12731,10943,9621,8376,6971,6054,4982,4280,3655,2925,2441,2036,1573,1274,935,725,520,314,194,105,45,29,21,19,13,8,2,0,18,6,5,1,0,0,0,0
433,435,428,423,413,412,404,395,401,401,396,399,409,427,469,522,587,702,808,988,1150,1335,1621,1874,2156,2566,2907,3270,3799,4224,4821,5299,5795,6474,6996,7535,8261,8790,9495,10019,10526,11195,11703,12196,12860,13339,13826,14491,14974,15649,16160,16647,17274,17735,18212,18808,19239,19831,20257,20681,21243,21673,22106,22703,23167,23640,24276,24769,25435,25935,26460,27165,27703,28248,28996,29576,30339,30909,31487,32261,32845,33422,34204,34782,35354,36109,36690,37423,37975,38510,39194,39692,40181,40821,41298,41898,42332,42751,43296,43690,44058,44531,44856,45173,45563,45839,46183,46418,46635,46906,47095,47273,47482,47622,47778,47885,47971,48059,48115,48151,48169,48168,48151,48106,48045,47927,47819,47691,47469,47283,47064,46722,46434,46024,45671,45288,44712,44251,43744,43041,42461,41848,40965,40255,39261,38456,37637,36481,35557,34586,33259,32202,30737,29602,28439,26838,25602,24351,22648,21342,19593,18275,16946,15175,13844,12523,10769,9466,8236,6837,5933,4871,4188,3578,2854,2385,1970,1515,1221,890,665,481,276,161,79,4,6,0,3,16,7,7,18,16,32,33,25,36,27,24,0
